processor_millis;SDS011_pm25; SDS011_pm10;BME680_temperature; BME680_pressure; BME680_humidity; BME680_gasResistance;CCS811_C02; CCS811_TVOC;GPS_year; GPS_month; GPS_day; GPS_hour; GPS_minute; GPS_seconds; GPS_longitude; GPS_latitude; GPS_noSaltilites; GPS_fix;CozIr_Co2; CozIr_Co2_filtered;SN1_WE_u; SN1_AE_u; SN2_WE_u; SN2_AE_u; NO2; O3; PT1000 temp;Errors;;;;
7658000;0;0;0;0;0;0;0;0;22;4;26;10;27;35;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7660000;0;0;0;0;0;0;0;0;22;4;26;10;27;37;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7662000;0;0;0;0;0;0;0;0;22;4;26;10;27;39;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7664000;0;0;0;0;0;0;0;0;22;4;26;10;27;41;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7666000;0;0;0;0;0;0;0;0;22;4;26;10;27;43;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7668000;0;0;0;0;0;0;0;0;22;4;26;10;27;45;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7670000;0;0;0;0;0;0;0;0;22;4;26;10;27;47;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7672000;0;0;0;0;0;0;0;0;22;4;26;10;27;49;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7674000;0;0;0;0;0;0;0;0;22;4;26;10;27;51;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7676000;0;0;0;0;0;0;0;0;22;4;26;10;27;53;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7678000;0;0;0;0;0;0;0;0;22;4;26;10;27;55;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7680000;0;0;0;0;0;0;0;0;22;4;26;10;27;57;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7682000;0;0;0;0;0;0;0;0;22;4;26;10;27;59;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7684000;0;0;0;0;0;0;0;0;22;4;26;10;28;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7686000;0;0;0;0;0;0;0;0;22;4;26;10;28;3;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7688000;0;0;0;0;0;0;0;0;22;4;26;10;28;5;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7690000;0;0;0;0;0;0;0;0;22;4;26;10;28;7;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7692000;0;0;0;0;0;0;0;0;22;4;26;10;28;9;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7694000;0;0;0;0;0;0;0;0;22;4;26;10;28;11;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7696000;0;0;0;0;0;0;0;0;22;4;26;10;28;13;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7698000;0;0;0;0;0;0;0;0;22;4;26;10;28;15;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7700000;0;0;0;0;0;0;0;0;22;4;26;10;28;17;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7702000;0;0;0;0;0;0;0;0;22;4;26;10;28;19;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7704000;0;0;0;0;0;0;0;0;22;4;26;10;28;21;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7706000;0;0;0;0;0;0;0;0;22;4;26;10;28;23;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7708000;0;0;0;0;0;0;0;0;22;4;26;10;28;25;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7710000;0;0;0;0;0;0;0;0;22;4;26;10;28;27;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7712000;0;0;0;0;0;0;0;0;22;4;26;10;28;29;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7714000;0;0;0;0;0;0;0;0;22;4;26;10;28;31;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7716000;0;0;0;0;0;0;0;0;22;4;26;10;28;33;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7718000;0;0;0;0;0;0;0;0;22;4;26;10;28;35;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7720000;0;0;0;0;0;0;0;0;22;4;26;10;28;37;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7722000;0;0;0;0;0;0;0;0;22;4;26;10;28;39;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7724000;0;0;0;0;0;0;0;0;22;4;26;10;28;41;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7726000;0;0;0;0;0;0;0;0;22;4;26;10;28;43;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7728000;0;0;0;0;0;0;0;0;22;4;26;10;28;45;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7730000;0;0;0;0;0;0;0;0;22;4;26;10;28;47;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7732000;0;0;0;0;0;0;0;0;22;4;26;10;28;49;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7734000;0;0;0;0;0;0;0;0;22;4;26;10;28;51;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7736000;0;0;0;0;0;0;0;0;22;4;26;10;28;53;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7738000;0;0;0;0;0;0;0;0;22;4;26;10;28;55;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7740000;0;0;0;0;0;0;0;0;22;4;26;10;28;57;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7742000;0;0;0;0;0;0;0;0;22;4;26;10;28;59;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7744000;0;0;0;0;0;0;0;0;22;4;26;10;29;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7746000;0;0;0;0;0;0;0;0;22;4;26;10;29;3;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7748000;0;0;0;0;0;0;0;0;22;4;26;10;29;5;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7750000;0;0;0;0;0;0;0;0;22;4;26;10;29;7;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7752000;0;0;0;0;0;0;0;0;22;4;26;10;29;9;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7754000;0;0;0;0;0;0;0;0;22;4;26;10;29;11;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7756000;0;0;0;0;0;0;0;0;22;4;26;10;29;13;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7758000;0;0;0;0;0;0;0;0;22;4;26;10;29;15;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7760000;0;0;0;0;0;0;0;0;22;4;26;10;29;17;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7762000;0;0;0;0;0;0;0;0;22;4;26;10;29;19;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7764000;0;0;0;0;0;0;0;0;22;4;26;10;29;21;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7766000;0;0;0;0;0;0;0;0;22;4;26;10;29;23;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7768000;0;0;0;0;0;0;0;0;22;4;26;10;29;25;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7770000;0;0;0;0;0;0;0;0;22;4;26;10;29;27;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7772000;0;0;0;0;0;0;0;0;22;4;26;10;29;29;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7774000;0;0;0;0;0;0;0;0;22;4;26;10;29;31;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7776000;0;0;0;0;0;0;0;0;22;4;26;10;29;33;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7778000;0;0;0;0;0;0;0;0;22;4;26;10;29;35;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7780000;0;0;0;0;0;0;0;0;22;4;26;10;29;37;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7782000;0;0;0;0;0;0;0;0;22;4;26;10;29;39;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7784000;0;0;0;0;0;0;0;0;22;4;26;10;29;41;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7786000;0;0;0;0;0;0;0;0;22;4;26;10;29;43;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7788000;0;0;0;0;0;0;0;0;22;4;26;10;29;45;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7790000;0;0;0;0;0;0;0;0;22;4;26;10;29;47;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7792000;0;0;0;0;0;0;0;0;22;4;26;10;29;49;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7794000;0;0;0;0;0;0;0;0;22;4;26;10;29;51;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7796000;0;0;0;0;0;0;0;0;22;4;26;10;29;53;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7798000;0;0;0;0;0;0;0;0;22;4;26;10;29;55;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7800000;0;0;0;0;0;0;0;0;22;4;26;10;29;57;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7802000;0;0;0;0;0;0;0;0;22;4;26;10;29;59;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7804000;0;0;0;0;0;0;0;0;22;4;26;10;30;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7806000;0;0;0;0;0;0;0;0;22;4;26;10;30;3;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7808000;0;0;0;0;0;0;0;0;22;4;26;10;30;5;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7810000;0;0;0;0;0;0;0;0;22;4;26;10;30;7;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7812000;0;0;0;0;0;0;0;0;22;4;26;10;30;9;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7814000;0;0;0;0;0;0;0;0;22;4;26;10;30;11;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7816000;0;0;0;0;0;0;0;0;22;4;26;10;30;13;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7818000;0;0;0;0;0;0;0;0;22;4;26;10;30;15;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7820000;0;0;0;0;0;0;0;0;22;4;26;10;30;17;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7822000;0;0;0;0;0;0;0;0;22;4;26;10;30;19;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7824000;0;0;0;0;0;0;0;0;22;4;26;10;30;21;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7826000;0;0;0;0;0;0;0;0;22;4;26;10;30;23;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7828000;0;0;0;0;0;0;0;0;22;4;26;10;30;25;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7830000;0;0;0;0;0;0;0;0;22;4;26;10;30;27;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7832000;0;0;0;0;0;0;0;0;22;4;26;10;30;29;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7834000;0;0;0;0;0;0;0;0;22;4;26;10;30;31;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7836000;0;0;0;0;0;0;0;0;22;4;26;10;30;33;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7838000;0;0;0;0;0;0;0;0;22;4;26;10;30;35;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7840000;0;0;0;0;0;0;0;0;22;4;26;10;30;37;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7842000;0;0;0;0;0;0;0;0;22;4;26;10;30;39;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7844000;0;0;0;0;0;0;0;0;22;4;26;10;30;41;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7846000;0;0;0;0;0;0;0;0;22;4;26;10;30;43;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7848000;0;0;0;0;0;0;0;0;22;4;26;10;30;45;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7850000;0;0;0;0;0;0;0;0;22;4;26;10;30;47;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7852000;0;0;0;0;0;0;0;0;22;4;26;10;30;49;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7854000;0;0;0;0;0;0;0;0;22;4;26;10;30;51;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7856000;0;0;0;0;0;0;0;0;22;4;26;10;30;53;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7858000;0;0;0;0;0;0;0;0;22;4;26;10;30;55;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7860000;0;0;0;0;0;0;0;0;22;4;26;10;30;57;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7862000;0;0;0;0;0;0;0;0;22;4;26;10;30;59;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7864000;0;0;0;0;0;0;0;0;22;4;26;10;31;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7866000;0;0;0;0;0;0;0;0;22;4;26;10;31;3;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7868000;0;0;0;0;0;0;0;0;22;4;26;10;31;5;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7870000;0;0;0;0;0;0;0;0;22;4;26;10;31;7;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7872000;0;0;0;0;0;0;0;0;22;4;26;10;31;9;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7874000;0;0;0;0;0;0;0;0;22;4;26;10;31;11;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7876000;0;0;0;0;0;0;0;0;22;4;26;10;31;13;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7878000;0;0;0;0;0;0;0;0;22;4;26;10;31;15;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7880000;0;0;0;0;0;0;0;0;22;4;26;10;31;17;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7882000;0;0;0;0;0;0;0;0;22;4;26;10;31;19;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7884000;0;0;0;0;0;0;0;0;22;4;26;10;31;21;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7886000;0;0;0;0;0;0;0;0;22;4;26;10;31;23;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7888000;0;0;0;0;0;0;0;0;22;4;26;10;31;25;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7890000;0;0;0;0;0;0;0;0;22;4;26;10;31;27;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7892000;0;0;0;0;0;0;0;0;22;4;26;10;31;29;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7894000;0;0;0;0;0;0;0;0;22;4;26;10;31;31;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7896000;0;0;0;0;0;0;0;0;22;4;26;10;31;33;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7898000;0;0;0;0;0;0;0;0;22;4;26;10;31;35;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7900000;0;0;0;0;0;0;0;0;22;4;26;10;31;37;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7902000;0;0;0;0;0;0;0;0;22;4;26;10;31;39;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7904000;0;0;0;0;0;0;0;0;22;4;26;10;31;41;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7906000;0;0;0;0;0;0;0;0;22;4;26;10;31;43;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7908000;0;0;0;0;0;0;0;0;22;4;26;10;31;45;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7910000;0;0;0;0;0;0;0;0;22;4;26;10;31;47;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7912000;0;0;0;0;0;0;0;0;22;4;26;10;31;49;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7914000;0;0;0;0;0;0;0;0;22;4;26;10;31;51;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7916000;0;0;0;0;0;0;0;0;22;4;26;10;31;53;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7918000;0;0;0;0;0;0;0;0;22;4;26;10;31;55;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7920000;0;0;0;0;0;0;0;0;22;4;26;10;31;57;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7922000;0;0;0;0;0;0;0;0;22;4;26;10;31;59;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7924000;0;0;0;0;0;0;0;0;22;4;26;10;32;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7926000;0;0;0;0;0;0;0;0;22;4;26;10;32;3;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7928000;0;0;0;0;0;0;0;0;22;4;26;10;32;5;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7930000;0;0;0;0;0;0;0;0;22;4;26;10;32;7;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7932000;0;0;0;0;0;0;0;0;22;4;26;10;32;9;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7934000;0;0;0;0;0;0;0;0;22;4;26;10;32;11;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7936000;0;0;0;0;0;0;0;0;22;4;26;10;32;13;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7938000;0;0;0;0;0;0;0;0;22;4;26;10;32;15;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7940000;0;0;0;0;0;0;0;0;22;4;26;10;32;17;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7942000;0;0;0;0;0;0;0;0;22;4;26;10;32;19;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7944000;0;0;0;0;0;0;0;0;22;4;26;10;32;21;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7946000;0;0;0;0;0;0;0;0;22;4;26;10;32;23;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7948000;0;0;0;0;0;0;0;0;22;4;26;10;32;25;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7950000;0;0;0;0;0;0;0;0;22;4;26;10;32;27;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7952000;0;0;0;0;0;0;0;0;22;4;26;10;32;29;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7954000;0;0;0;0;0;0;0;0;22;4;26;10;32;31;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7956000;0;0;0;0;0;0;0;0;22;4;26;10;32;33;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7958000;0;0;0;0;0;0;0;0;22;4;26;10;32;35;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7960000;0;0;0;0;0;0;0;0;22;4;26;10;32;37;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7962000;0;0;0;0;0;0;0;0;22;4;26;10;32;39;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7964000;0;0;0;0;0;0;0;0;22;4;26;10;32;41;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7966000;0;0;0;0;0;0;0;0;22;4;26;10;32;43;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7968000;0;0;0;0;0;0;0;0;22;4;26;10;32;45;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7970000;0;0;0;0;0;0;0;0;22;4;26;10;32;47;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7972000;0;0;0;0;0;0;0;0;22;4;26;10;32;49;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7974000;0;0;0;0;0;0;0;0;22;4;26;10;32;51;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7976000;0;0;0;0;0;0;0;0;22;4;26;10;32;53;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7978000;0;0;0;0;0;0;0;0;22;4;26;10;32;55;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7980000;0;0;0;0;0;0;0;0;22;4;26;10;32;57;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7982000;0;0;0;0;0;0;0;0;22;4;26;10;32;59;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7984000;0;0;0;0;0;0;0;0;22;4;26;10;33;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7986000;0;0;0;0;0;0;0;0;22;4;26;10;33;3;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7988000;0;0;0;0;0;0;0;0;22;4;26;10;33;5;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7990000;0;0;0;0;0;0;0;0;22;4;26;10;33;7;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7992000;0;0;0;0;0;0;0;0;22;4;26;10;33;9;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7994000;0;0;0;0;0;0;0;0;22;4;26;10;33;11;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7996000;0;0;0;0;0;0;0;0;22;4;26;10;33;13;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
7998000;0;0;0;0;0;0;0;0;22;4;26;10;33;15;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
8000000;0;0;0;0;0;0;0;0;22;4;26;10;33;17;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
8002000;0;0;0;0;0;0;0;0;22;4;26;10;33;19;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
8004000;0;0;0;0;0;0;0;0;22;4;26;10;33;21;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
8006000;0;0;0;0;0;0;0;0;22;4;26;10;33;23;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
8008000;0;0;0;0;0;0;0;0;22;4;26;10;33;25;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
8010000;0;0;0;0;0;0;0;0;22;4;26;10;33;27;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
8012000;0;0;0;0;0;0;0;0;22;4;26;10;33;29;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
8014000;0;0;0;0;0;0;0;0;22;4;26;10;33;31;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
8016000;0;0;0;0;0;0;0;0;22;4;26;10;33;33;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
8018000;0;0;0;0;0;0;0;0;22;4;26;10;33;35;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
8020000;0;0;0;0;0;0;0;0;22;4;26;10;33;37;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
8022000;0;0;0;0;0;0;0;0;22;4;26;10;33;39;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
8024000;0;0;0;0;0;0;0;0;22;4;26;10;33;41;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
8026000;0;0;0;0;0;0;0;0;22;4;26;10;33;43;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
8028000;0;0;0;0;0;0;0;0;22;4;26;10;33;45;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
8030000;0;0;0;0;0;0;0;0;22;4;26;10;33;47;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
8032000;0;0;0;0;0;0;0;0;22;4;26;10;33;49;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
8034000;0;0;0;0;0;0;0;0;22;4;26;10;33;51;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
8036000;0;0;0;0;0;0;0;0;22;4;26;10;33;53;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
8038000;0;0;0;0;0;0;0;0;22;4;26;10;33;55;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
8040000;0;0;0;0;0;0;0;0;22;4;26;10;33;57;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
8042000;0;0;0;0;0;0;0;0;22;4;26;10;33;59;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
8044000;0;0;0;0;0;0;0;0;22;4;26;10;34;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
8046000;0;0;0;0;0;0;0;0;22;4;26;10;34;3;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
8048000;0;0;0;0;0;0;0;0;22;4;26;10;34;5;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
8050000;0;0;0;0;0;0;0;0;22;4;26;10;34;7;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
8052000;0;0;0;0;0;0;0;0;22;4;26;10;34;9;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
8054000;0;0;0;0;0;0;0;0;22;4;26;10;34;11;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
8056000;0;0;0;0;0;0;0;0;22;4;26;10;34;13;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
8058000;0;0;0;0;0;0;0;0;22;4;26;10;34;15;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
8060000;0;0;0;0;0;0;0;0;22;4;26;10;34;17;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
8062000;0;0;0;0;0;0;0;0;22;4;26;10;34;19;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
8064000;0;0;0;0;0;0;0;0;22;4;26;10;34;21;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
8066000;0;0;0;0;0;0;0;0;22;4;26;10;34;23;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
8068000;0;0;0;0;0;0;0;0;22;4;26;10;34;25;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
8070000;0;0;0;0;0;0;0;0;22;4;26;10;34;27;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
8072000;0;0;0;0;0;0;0;0;22;4;26;10;34;29;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
8074000;0;0;0;0;0;0;0;0;22;4;26;10;34;31;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
8076000;0;0;0;0;0;0;0;0;22;4;26;10;34;33;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
8078000;0;0;0;0;0;0;0;0;22;4;26;10;34;35;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
8080000;0;0;0;0;0;0;0;0;22;4;26;10;34;37;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
8082000;0;0;0;0;0;0;0;0;22;4;26;10;34;39;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
8084000;0;0;0;0;0;0;0;0;22;4;26;10;34;41;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
8086000;0;0;0;0;0;0;0;0;22;4;26;10;34;43;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
8088000;0;0;0;0;0;0;0;0;22;4;26;10;34;45;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
8090000;0;0;0;0;0;0;0;0;22;4;26;10;34;47;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
8092000;0;0;0;0;0;0;0;0;22;4;26;10;34;49;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
8094000;0;0;0;0;0;0;0;0;22;4;26;10;34;51;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
8096000;0;0;0;0;0;0;0;0;22;4;26;10;34;53;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
8098000;0;0;0;0;0;0;0;0;22;4;26;10;34;55;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
8100000;0;0;0;0;0;0;0;0;22;4;26;10;34;57;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
